   62.0000000      -72.3738785      0.219984218    
   63.0000000      -72.1513443      0.222536996    
   64.0000000      -71.9262772      0.225064501    
   65.0000000      -71.6987076      0.227566987    
   66.0000000      -71.4686661      0.230044693    
   67.0000000      -71.2361679      0.232497856    
   68.0000000      -71.0012436      0.234926730    
   69.0000000      -70.7639084      0.237331569    
   70.0000000      -70.5241928      0.239712596    
   71.0000000      -70.2821198      0.242070049    
   72.0000000      -70.0377121      0.244404152    
   73.0000000      -69.7910004      0.246715143    
   74.0000000      -69.5419998      0.249003246    
   75.0000000      -69.2907333      0.251268685    
   76.0000000      -69.0372238      0.253511727    
   77.0000000      -68.7814941      0.255732536    
   78.0000000      -68.5235596      0.257931381    
   79.0000000      -68.2634506      0.260108441    
   80.0000000      -68.0011902      0.262263954    
   81.0000000      -67.7367935      0.264398128    
   82.0000000      -67.4702835      0.266511172    
   83.0000000      -67.2016830      0.268603295    
   84.0000000      -66.9310074      0.270674706    
   85.0000000      -66.6582794      0.272725612    
   86.0000000      -66.3835220      0.274756193    
   87.0000000      -66.1067581      0.276766688    
   88.0000000      -65.8280029      0.278757274    
   89.0000000      -65.5472717      0.280728132    
   90.0000000      -65.2645950      0.282679498    
   91.0000000      -64.9799805      0.284611523    
   92.0000000      -64.6934586      0.286524415    
   93.0000000      -64.4050369      0.288418382    
   94.0000000      -64.1147461      0.290293604    
   95.0000000      -63.8225975      0.292150259    
   96.0000000      -63.5286102      0.293988526    
   97.0000000      -63.2328033      0.295808583    
   98.0000000      -62.9351921      0.297610641    
   99.0000000      -62.6357956      0.299394846    
   100.000000      -62.3346329      0.301161379    
   101.000000      -62.0317230      0.302910417    
   102.000000      -61.7270813      0.304642141    
   103.000000      -61.4207230      0.306356728    
   104.000000      -61.1126671      0.308054328    
   105.000000      -60.8029327      0.309735119    
   106.000000      -60.4915352      0.311399281    
   107.000000      -60.1784897      0.313046962    
   108.000000      -59.8638115      0.314678341    
   109.000000      -59.5475197      0.316293567    
   110.000000      -59.2296257      0.317892790    
   111.000000      -58.9101486      0.319476187    
   112.000000      -58.5891037      0.321043909    
   113.000000      -58.2665062      0.322596103    
   114.000000      -57.9423752      0.324132919    
   115.000000      -57.6167221      0.325654536    
   116.000000      -57.2895622      0.327161074    
   117.000000      -56.9609108      0.328652710    
   118.000000      -56.6307831      0.330129564    
   119.000000      -56.2991905      0.331591785    
   120.000000      -55.9661522      0.333039552    
   121.000000      -55.6316795      0.334472984    
   122.000000      -55.2957878      0.335892200    
   123.000000      -54.9584923      0.337297380    
   124.000000      -54.6198044      0.338688642    
   125.000000      -54.2797394      0.340066135    
   126.000000      -53.9383087      0.341429979    
   127.000000      -53.5955276      0.342780322    
   128.000000      -53.2514114      0.344117314    
   129.000000      -52.9059715      0.345441043    
   130.000000      -52.5592194      0.346751690    
   131.000000      -52.2111702      0.348049343    
   132.000000      -51.8618355      0.349334151    
   133.000000      -51.5112305      0.350606233    
   134.000000      -51.1593666      0.351865739    
   135.000000      -50.8062553      0.353112757    
   136.000000      -50.4519081      0.354347438    
   137.000000      -50.0963364      0.355569899    
   138.000000      -49.7395554      0.356780261    
   139.000000      -49.3910370      0.348516941    
   140.000000      -49.0507011      0.340335429    
   141.000000      -48.7184677      0.332234949    
   142.000000      -48.3942528      0.324214667    
   143.000000      -48.0779800      0.316273779    
   144.000000      -47.7695694      0.308411509    
   145.000000      -47.4689407      0.300627083    
   146.000000      -47.1760216      0.292919755    
   147.000000      -46.8907318      0.285288721    
   148.000000      -46.6129990      0.277733237    
   149.000000      -46.3427467      0.270252556    
   150.000000      -46.0799026      0.262845963    
   151.000000      -45.8243904      0.255512685    
   152.000000      -45.5761375      0.248252019    
   153.000000      -45.3350754      0.241063237    
   154.000000      -45.1011314      0.233945638    
   155.000000      -44.8742332      0.226898506    
   156.000000      -44.6543121      0.219921157    
   157.000000      -44.4412994      0.213012889    
   158.000000      -44.2351265      0.206173018    
   159.000000      -44.0357246      0.199400857    
   160.000000      -43.8430290      0.192695752    
   161.000000      -43.6569710      0.186057031    
   162.000000      -43.4774857      0.179484040    
   163.000000      -43.3045082      0.172976136    
   164.000000      -43.1379738      0.166532665    
   165.000000      -42.9778214      0.160152987    
   166.000000      -42.8239861      0.153836474    
   167.000000      -42.6764030      0.147582501    
   168.000000      -42.5350113      0.141390458    
   169.000000      -42.3997498      0.135259718    
   170.000000      -42.2705612      0.129189670    
   171.000000      -42.1473808      0.123179726    
   172.000000      -42.0301514      0.117229290    
   173.000000      -41.9188118      0.111337766    
   174.000000      -41.8133087      0.105504572    
   175.000000      -41.7135811       9.97291356E-02
   176.000000      -41.6195717       9.40108821E-02
   177.000000      -41.5312233       8.83492455E-02
   178.000000      -41.4484787       8.27436596E-02
   179.000000      -41.3712845       7.71935806E-02
   180.000000      -41.2995872       7.16984496E-02
   181.000000      -41.2333298       6.62577227E-02
   182.000000      -41.1724586       6.08708672E-02
   183.000000      -41.1169205       5.55373468E-02
   184.000000      -41.0666656       5.02566360E-02
   185.000000      -41.0216370       4.50282060E-02
   186.000000      -40.9817848       3.98515426E-02
   187.000000      -40.9470596       3.47261354E-02
   188.000000      -40.9174080       2.96514742E-02
   189.000000      -40.8927803       2.46270578E-02
   190.000000      -40.8731270       1.96523871E-02
   191.000000      -40.8583984       1.47269713E-02
   192.000000      -40.8485489       9.85032134E-03
   193.000000      -40.8435287       5.02195489E-03
   194.000000      -40.8432884       2.41394198E-04
   195.000000      -40.8477821      -4.49183444E-03
   196.000000      -40.8569603      -9.17819887E-03
   197.000000      -40.8707771      -1.38181644E-02
   198.000000      -40.8891907      -1.84121877E-02
   199.000000      -40.9121513      -2.29607280E-02
   200.000000      -40.9396172      -2.74642333E-02
   201.000000      -40.9715385      -3.19231488E-02
   202.000000      -41.0078773      -3.63379158E-02
   203.000000      -41.0485878      -4.07089740E-02
   204.000000      -41.0936241      -4.50367555E-02
   205.000000      -41.1429443      -4.93216850E-02
   206.000000      -41.1965103      -5.35641909E-02
   207.000000      -41.2542763      -5.77646904E-02
   208.000000      -41.3162003      -6.19236045E-02
   209.000000      -41.3822403      -6.60413429E-02
   210.000000      -41.4523582      -7.01183081E-02
   211.000000      -41.5265121      -7.41549060E-02
   212.000000      -41.6046638      -7.81515390E-02
   213.000000      -41.6867714      -8.21086019E-02
   214.000000      -41.7727966      -8.60264823E-02
   215.000000      -41.8627014      -8.99055749E-02
   216.000000      -41.9564476      -9.37462598E-02
   217.000000      -42.0539970      -9.75489169E-02
   218.000000      -42.1553116     -0.101313926    
   219.000000      -42.2603531     -0.105041660    
   220.000000      -42.3690872     -0.108732484    
   221.000000      -42.4814758     -0.112386763    
   222.000000      -42.5974808     -0.116004862    
   223.000000      -42.7170677     -0.119587138    
   224.000000      -42.8402023     -0.123133950    
   225.000000      -42.9668465     -0.126645654    
   226.000000      -43.0969696     -0.130122572    
   227.000000      -43.2305336     -0.133565068    
   228.000000      -43.3675079     -0.136973485    
   229.000000      -43.5078545     -0.140348151    
   230.000000      -43.6515427     -0.143689409    
   231.000000      -43.7985420     -0.146997586    
   232.000000      -43.9488144     -0.150273010    
   233.000000      -44.1023293     -0.153515995    
   234.000000      -44.2590561     -0.156726867    
   235.000000      -44.4189606     -0.159905955    
   236.000000      -44.5820160     -0.163053572    
   237.000000      -44.7481842     -0.166170016    
   238.000000      -44.9174385     -0.169255614    
   239.000000      -45.0897484     -0.172310650    
   240.000000      -45.2650833     -0.175335437    
   241.000000      -45.4434128     -0.178330287    
   242.000000      -45.6247101     -0.181295484    
   243.000000      -45.8089409     -0.184231326    
   244.000000      -45.9960785     -0.187138095    
   245.000000      -46.1860962     -0.190016076    
   246.000000      -46.3789635     -0.192865565    
   247.000000      -46.5746498     -0.195686847    
   248.000000      -46.7731285     -0.198480189    
   249.000000      -46.9743729     -0.201245874    
   250.000000      -47.1783562     -0.203984186    
   251.000000      -47.3850517     -0.206695378    
   252.000000      -47.5944328     -0.209379733    
   253.000000      -47.8064690     -0.212037504    
   254.000000      -48.0211372     -0.214668959    
   255.000000      -48.2384109     -0.217274368    
   256.000000      -48.4582634     -0.219853982    
   257.000000      -48.6806717     -0.222408056    
   258.000000      -48.9056091     -0.224936843    
   259.000000      -49.1330490     -0.227440581    
   260.000000      -49.3629684     -0.229919538    
   261.000000      -49.5953407     -0.232373953    
   262.000000      -49.8301430     -0.234804064    
   263.000000      -50.0673523     -0.237210110    
   264.000000      -50.2974815     -0.230130658    
   265.000000      -50.5206032     -0.223121300    
   266.000000      -50.7367859     -0.216181338    
   267.000000      -50.9460945     -0.209310099    
   268.000000      -51.1486015     -0.202506885    
   269.000000      -51.3443718     -0.195771024    
   270.000000      -51.5334740     -0.189101860    
   271.000000      -51.7159729     -0.182498723    
   272.000000      -51.8919334     -0.175960973    
   273.000000      -52.0614204     -0.169487953    
   274.000000      -52.2244987     -0.163079023    
   275.000000      -52.3812332     -0.156733543    
   276.000000      -52.5316849     -0.150450885    
   277.000000      -52.6759148     -0.144230440    
   278.000000      -52.8139877     -0.138071582    
   279.000000      -52.9459610     -0.131973699    
   280.000000      -53.0718956     -0.125936195    
   281.000000      -53.1918526     -0.119958468    
   282.000000      -53.3058929     -0.114039920    
   283.000000      -53.4140739     -0.108179972    
   284.000000      -53.5164528     -0.102378048    
   285.000000      -53.6130867      -9.66335684E-02
   286.000000      -53.7040329      -9.09459665E-02
   287.000000      -53.7893486      -8.53146762E-02
   288.000000      -53.8690872      -7.97391385E-02
   289.000000      -53.9433060      -7.42188022E-02
   290.000000      -54.0120583      -6.87531233E-02
   291.000000      -54.0754013      -6.33415580E-02
   292.000000      -54.1333847      -5.79835773E-02
   293.000000      -54.1860619      -5.26786447E-02
   294.000000      -54.2334900      -4.74262349E-02
   295.000000      -54.2757149      -4.22258303E-02
   296.000000      -54.3127899      -3.70769165E-02
   297.000000      -54.3447685      -3.19789797E-02
   298.000000      -54.3717003      -2.69315187E-02
   299.000000      -54.3936348      -2.19340324E-02
   300.000000      -54.4106216      -1.69860255E-02
   301.000000      -54.4227104      -1.20870089E-02
   302.000000      -54.4299469      -7.23649748E-03
   303.000000      -54.4323807      -2.43401062E-03
   304.000000      -54.4300613       2.32092687E-03
   305.000000      -54.4230309       7.02878553E-03
   306.000000      -54.4113426       1.16900317E-02
   307.000000      -54.3950386       1.63051281E-02
   308.000000      -54.3741646       2.08745301E-02
   309.000000      -54.3487663       2.53986903E-02
   310.000000      -54.3188896       2.98780575E-02
   311.000000      -54.2845764       3.43130752E-02
   312.000000      -54.2458725       3.87041792E-02
   313.000000      -54.2028198       4.30518091E-02
   314.000000      -54.1554642       4.73563932E-02
   315.000000      -54.1038475       5.16183563E-02
   316.000000      -54.0480080       5.58381230E-02
   317.000000      -53.9879913       6.00161105E-02
   318.000000      -53.9238396       6.41527325E-02
   319.000000      -53.8555908       6.82483986E-02
   320.000000      -53.7832870       7.23035112E-02
   321.000000      -53.7069702       7.63184726E-02
   322.000000      -53.6266747       8.02936852E-02
   323.000000      -53.5424461       8.42295364E-02
   324.000000      -53.4543190       8.81264210E-02
   325.000000      -53.3623352       9.19847190E-02
   326.000000      -53.2665291       9.58048180E-02
   327.000000      -53.1669426       9.95870978E-02
   328.000000      -53.0636101      0.103331923    
   329.000000      -52.9565697      0.107039675    
   330.000000      -52.8458595      0.110710718    
   331.000000      -52.7315140      0.114345409    
   332.000000      -52.6135712      0.117944114    
   333.000000      -52.4920654      0.121507190    
   334.000000      -52.3670311      0.125035003    
   335.000000      -52.2385025      0.128527865    
   336.000000      -52.1065178      0.131986156    
   337.000000      -51.9711075      0.135410205    
   338.000000      -51.8323059      0.138800353    
   339.000000      -51.6901474      0.142156929    
   340.000000      -51.5446663      0.145480275    
   341.000000      -51.3958969      0.148770720    
   342.000000      -51.2438698      0.152028576    
   343.000000      -51.0886154      0.155254185    
   344.000000      -50.9301682      0.158447862    
   345.000000      -50.7685585      0.161609918    
   346.000000      -50.6038170      0.164740667    
   347.000000      -50.4359779      0.167840406    
   348.000000      -50.2650681      0.170909464    
   349.000000      -50.0911217      0.173948124    
   350.000000      -49.9141655      0.176956698    
   351.000000      -49.7436905      0.170473814    
   352.000000      -49.5796356      0.164055124    
   353.000000      -49.4219360      0.157699972    
   354.000000      -49.2705269      0.151407748    
   355.000000      -49.1253510      0.145177826    
   356.000000      -48.9863396      0.139009580    
   357.000000      -48.8534355      0.132902414    
   358.000000      -48.7265816      0.126855716    
   359.000000      -48.6057129      0.120868884    
   360.000000      -48.4907722      0.114941329    
   361.000000      -48.3816986      0.109072462    
   362.000000      -48.2784386      0.103261702    
   363.000000      -48.1809311       9.75084677E-02
   364.000000      -48.0891190       9.18122008E-02
   365.000000      -48.0029449       8.61723348E-02
   366.000000      -47.9223557       8.05883035E-02
   367.000000      -47.8472977       7.50595629E-02
   368.000000      -47.7777138       6.95855618E-02
   369.000000      -47.7135468       6.41657561E-02
   370.000000      -47.6547470       5.87996133E-02
   371.000000      -47.6012611       5.34866005E-02
   372.000000      -47.5530357       4.82261926E-02
   373.000000      -47.5100174       4.30178680E-02
   374.000000      -47.4721565       3.78611088E-02
   375.000000      -47.4393997       3.27554084E-02
   376.000000      -47.4117012       2.77002603E-02
   377.000000      -47.3890076       2.26951614E-02
   378.000000      -47.3712692       1.77396182E-02
   379.000000      -47.3584366       1.28331399E-02
   380.000000      -47.3504601       7.97524117E-03
   381.000000      -47.3472939       3.16544017E-03
   382.000000      -47.3488922      -1.59673917E-03
   383.000000      -47.3552055      -6.31176820E-03
   384.000000      -47.3661842      -1.09801143E-02
   385.000000      -47.3817863      -1.56022385E-02
   386.000000      -47.4019661      -2.01785993E-02
   387.000000      -47.4266739      -2.47096494E-02
   388.000000      -47.4558716      -2.91958377E-02
   389.000000      -47.4895096      -3.36376093E-02
   390.000000      -47.5275459      -3.80354039E-02
   391.000000      -47.5699348      -4.23896536E-02
   392.000000      -47.6166344      -4.67007942E-02
   393.000000      -47.6676025      -5.09692505E-02
   394.000000      -47.7227974      -5.51954433E-02
   395.000000      -47.7821770      -5.93797937E-02
   396.000000      -47.8456993      -6.35227114E-02
   397.000000      -47.9133224      -6.76246136E-02
   398.000000      -47.9850082      -7.16859028E-02
   399.000000      -48.0607147      -7.57069811E-02
   400.000000      -48.1404037      -7.96882436E-02
   401.000000      -48.2240334      -8.36300924E-02
   402.000000      -48.3115654      -8.75329077E-02
   403.000000      -48.4029617      -9.13970843E-02
   404.000000      -48.4981842      -9.52230021E-02
   405.000000      -48.5971947      -9.90110412E-02
   406.000000      -48.6999550     -0.102761574    
   407.000000      -48.8064308     -0.106474973    
   408.000000      -48.9165840     -0.110151604    
   409.000000      -49.0303764     -0.113791831    
   410.000000      -49.1477737     -0.117396019    
   411.000000      -49.2687378     -0.120964520    
   412.000000      -49.3932343     -0.124497697    
   413.000000      -49.5212288     -0.127995878    
   414.000000      -49.6526871     -0.131459430    
   415.000000      -49.7875748     -0.134888694    
   416.000000      -49.9258575     -0.138283998    
   417.000000      -50.0675049     -0.141645685    
   418.000000      -50.2030182     -0.135512412    
   419.000000      -50.3324585     -0.129439861    
   420.000000      -50.4558868     -0.123427443    
   421.000000      -50.5733604     -0.117474549    
   422.000000      -50.6849403     -0.111580595    
   423.000000      -50.7906837     -0.105745003    
   424.000000      -50.8906517      -9.99671817E-02
   425.000000      -50.9848976      -9.42465737E-02
   426.000000      -51.0734787      -8.85826051E-02
   427.000000      -51.1564522      -8.29747096E-02
   428.000000      -51.2338753      -7.74223432E-02
   429.000000      -51.3058014      -7.19249472E-02
   430.000000      -51.3722839      -6.64819777E-02
   431.000000      -51.4333763      -6.10929020E-02
   432.000000      -51.4891319      -5.57571836E-02
   433.000000      -51.5396080      -5.04742935E-02
   434.000000      -51.5848503      -4.52437103E-02
   435.000000      -51.6249161      -4.00649160E-02
   436.000000      -51.6598549      -3.49373966E-02
   437.000000      -51.6897163      -2.98606437E-02
   438.000000      -51.7145500      -2.48341560E-02
   439.000000      -51.7344093      -1.98574346E-02
   440.000000      -51.7493401      -1.49299884E-02
   441.000000      -51.7593918      -1.00513287E-02
   442.000000      -51.7646141      -5.22097247E-03
   443.000000      -51.7650528      -4.38441319E-04
   444.000000      -51.7607574       4.29673772E-03
   445.000000      -51.7517738       8.98503419E-03
   446.000000      -51.7381477       1.36269117E-02
   447.000000      -51.7199249       1.82228293E-02
   448.000000      -51.6971512       2.27732435E-02
   449.000000      -51.6698723       2.72786040E-02
   450.000000      -51.6381340       3.17393541E-02
   451.000000      -51.6019783       3.61559428E-02
   452.000000      -51.5614510       4.05288003E-02
   453.000000      -51.5165939       4.48583625E-02
   454.000000      -51.4674492       4.91450578E-02
   455.000000      -51.4140587       5.33893108E-02
   456.000000      -51.3564682       5.75915426E-02
   457.000000      -51.2947159       6.17521666E-02
   458.000000      -51.2288437       6.58716038E-02
   459.000000      -51.1588936       6.99502453E-02
   460.000000      -51.0849037       7.39885047E-02
   461.000000      -51.0069160       7.79867843E-02
   462.000000      -50.9249687       8.19454789E-02
   463.000000      -50.8391037       8.58649760E-02
   464.000000      -50.7493591       8.97456706E-02
   465.000000      -50.6557693       9.35879424E-02
   466.000000      -50.5583763       9.73921716E-02
   467.000000      -50.4572182      0.101158731    
   468.000000      -50.3523293      0.104888000    
   469.000000      -50.2437477      0.108580343    
   470.000000      -50.1315117      0.112236127    
   471.000000      -50.0156555      0.115855716    
   472.000000      -49.8962173      0.119439468    
   473.000000      -49.7826920      0.113526061    
   474.000000      -49.6750221      0.107671201    
   475.000000      -49.5731468      0.101874314    
   476.000000      -49.4770126       9.61348191E-02
   477.000000      -49.3865623       9.04521495E-02
   478.000000      -49.3017349       8.48257467E-02
   479.000000      -49.2224808       7.92550519E-02
   480.000000      -49.1487427       7.37395138E-02
   481.000000      -49.0804634       6.82785809E-02
   482.000000      -49.0175934       6.28717169E-02
   483.000000      -48.9600754       5.75183854E-02
   484.000000      -48.9078560       5.22180572E-02
   485.000000      -48.8608856       4.69702072E-02
   486.000000      -48.8191109       4.17743176E-02
   487.000000      -48.7824821       3.66298743E-02
   488.000000      -48.7509460       3.15363631E-02
   489.000000      -48.7244530       2.64932830E-02
   490.000000      -48.7029533       2.15001348E-02
   491.000000      -48.6863976       1.65564232E-02
   492.000000      -48.6747360       1.16616599E-02
   493.000000      -48.6679192       6.81535946E-03
   494.000000      -48.6659012       2.01704237E-03
   495.000000      -48.6686363      -2.73376680E-03
   496.000000      -48.6760750      -7.43753836E-03
   497.000000      -48.6881714      -1.20947380E-02
   498.000000      -48.7048759      -1.67058259E-02
   499.000000      -48.7261467      -2.12712605E-02
   500.000000      -48.7519379      -2.57914923E-02
   501.000000      -48.7822037      -3.02669704E-02
   502.000000      -48.8169022      -3.46981362E-02
   503.000000      -48.8559875      -3.90854292E-02
   504.000000      -48.8994179      -4.34292853E-02
   505.000000      -48.9471474      -4.77301329E-02
   506.000000      -48.9991341      -5.19883968E-02
   507.000000      -49.0553398      -5.62044978E-02
   508.000000      -49.1157188      -6.03788570E-02
   509.000000      -49.1802292      -6.45118877E-02
   510.000000      -49.2488327      -6.86039925E-02
   511.000000      -49.3214874      -7.26555809E-02
   512.000000      -49.3981552      -7.66670555E-02
   513.000000      -49.4787941      -8.06388184E-02
   514.000000      -49.5633659      -8.45712498E-02
   515.000000      -49.6518326      -8.84647518E-02
   516.000000      -49.7441521      -9.23197046E-02
   517.000000      -49.8402901      -9.61364880E-02
   518.000000      -49.9402046      -9.99154821E-02
   519.000000      -50.0438614     -0.103657059    
   520.000000      -50.1417618      -9.78999138E-02
   521.000000      -50.2339630      -9.21997726E-02
   522.000000      -50.3205185      -8.65560696E-02
   523.000000      -50.4014854      -8.09682384E-02
   524.000000      -50.4769211      -7.54357353E-02
   525.000000      -50.5468788      -6.99580088E-02
   526.000000      -50.6114120      -6.45345151E-02
   527.000000      -50.6705780      -5.91647215E-02
   528.000000      -50.7244263      -5.38480952E-02
   529.000000      -50.7730103      -4.85841073E-02
   530.000000      -50.8163834      -4.33722399E-02
   531.000000      -50.8545952      -3.82119752E-02
   532.000000      -50.8876991      -3.31027992E-02
   533.000000      -50.9157448      -2.80442107E-02
   534.000000      -50.9387817      -2.30357070E-02
   535.000000      -50.9568596      -1.80767924E-02
   536.000000      -50.9700279      -1.31669762E-02
   537.000000      -50.9783325      -8.30577221E-03
   538.000000      -50.9818268      -3.49269854E-03
   539.000000      -50.9805527       1.27272098E-03
   540.000000      -50.9745636       5.99095831E-03
   541.000000      -50.9639015       1.06624803E-02
   542.000000      -50.9486122       1.52877495E-02
   543.000000      -50.9287453       1.98672246E-02
   544.000000      -50.9043427       2.44013574E-02
   545.000000      -50.8754539       2.88905986E-02
   546.000000      -50.8421173       3.33353914E-02
   547.000000      -50.8043823       3.77361774E-02
   548.000000      -50.7622871       4.20933925E-02
   549.000000      -50.7158813       4.64074649E-02
   550.000000      -50.6652031       5.06788231E-02
   551.000000      -50.6102943       5.49078919E-02
   552.000000      -50.5512009       5.90950884E-02
   553.000000      -50.4879608       6.32408261E-02
   554.000000      -50.4206161       6.73455149E-02
   555.000000      -50.3492050       7.14095682E-02
   556.000000      -50.2737732       7.54333809E-02
   557.000000      -50.1943550       7.94173554E-02
   558.000000      -50.1109924       8.33618864E-02
   559.000000      -50.0237236       8.72673616E-02
   560.000000      -49.9325905       9.11341682E-02
   561.000000      -49.8470879       8.55010152E-02
   562.000000      -49.7671661       7.99236298E-02
   563.000000      -49.6927643       7.44014680E-02
   564.000000      -49.6238289       6.89339787E-02
   565.000000      -49.5603065       6.35206252E-02
   566.000000      -49.5021439       5.81608713E-02
   567.000000      -49.4492912       5.28541841E-02
   568.000000      -49.4016914       4.76000383E-02
   569.000000      -49.3592949       4.23979126E-02
   570.000000      -49.3220482       3.72472927E-02
   571.000000      -49.2899017       3.21476683E-02
   572.000000      -49.2628021       2.70985365E-02
   573.000000      -49.2407036       2.20993962E-02
   574.000000      -49.2235527       1.71497520E-02
   575.000000      -49.2113037       1.22491140E-02
   576.000000      -49.2039070       7.39699742E-03
   577.000000      -49.2013130       2.59292149E-03
   578.000000      -49.2034760      -2.16358947E-03
   579.000000      -49.2103500      -6.87300600E-03
   580.000000      -49.2218857      -1.15357945E-02
   581.000000      -49.2380371      -1.61524154E-02
   582.000000      -49.2587585      -2.07233299E-02
   583.000000      -49.2840080      -2.52489876E-02
   584.000000      -49.3137360      -2.97298357E-02
   585.000000      -49.3479004      -3.41663212E-02
   586.000000      -49.3864594      -3.85588780E-02
   587.000000      -49.4293671      -4.29079458E-02
   588.000000      -49.4765816      -4.72139530E-02
   589.000000      -49.5280571      -5.14773279E-02
   590.000000      -49.5837555      -5.56984916E-02
   591.000000      -49.6436348      -5.98778613E-02
   592.000000      -49.7076492      -6.40158430E-02
   593.000000      -49.7757607      -6.81128651E-02
   594.000000      -49.8479309      -7.21693188E-02
   595.000000      -49.9241180      -7.61856139E-02
   596.000000      -50.0042801      -8.01621377E-02
   597.000000      -50.0789185      -7.46376142E-02
   598.000000      -50.1480865      -6.91677928E-02
   599.000000      -50.2118378      -6.37521222E-02
   600.000000      -50.2702293      -5.83900735E-02
   601.000000      -50.3233109      -5.30811176E-02
   602.000000      -50.3711357      -4.78247255E-02
   603.000000      -50.4137573      -4.26203758E-02
   604.000000      -50.4512253      -3.74675542E-02
   605.000000      -50.4835892      -3.23657505E-02
   606.000000      -50.5109024      -2.73144599E-02
   607.000000      -50.5332146      -2.23131813E-02
   608.000000      -50.5505753      -1.73614211E-02
   609.000000      -50.5630341      -1.24586876E-02
   610.000000      -50.5706367      -7.60449609E-03
   611.000000      -50.5734367      -2.79836566E-03
   612.000000      -50.5714760       1.96017930E-03
   613.000000      -50.5648041       6.67160982E-03
   614.000000      -50.5534668       1.13363927E-02
   615.000000      -50.5375099       1.59549899E-02
   616.000000      -50.5169830       2.05278583E-02
   617.000000      -50.4919281       2.50554513E-02
   618.000000      -50.4623909       2.95382161E-02
   619.000000      -50.4284134       3.39765958E-02
   620.000000      -50.3900414       3.83710340E-02
   621.000000      -50.3473206       4.27219607E-02
   622.000000      -50.3002892       4.70298082E-02
   623.000000      -50.2489929       5.12950048E-02
   624.000000      -50.1934738       5.55179715E-02
   625.000000      -50.1337738       5.96991293E-02
   626.000000      -50.0699348       6.38388917E-02
   627.000000      -50.0019989       6.79376647E-02
   628.000000      -49.9300041       7.19958544E-02
   629.000000      -49.8634529       6.65521845E-02
   630.000000      -49.8022919       6.11624159E-02
   631.000000      -49.7464676       5.58260083E-02
   632.000000      -49.6959267       5.05424365E-02
   633.000000      -49.6506157       4.53111790E-02
   634.000000      -49.6104851       4.01317142E-02
   635.000000      -49.5754814       3.50035317E-02
   636.000000      -49.5455551       2.99261231E-02
   637.000000      -49.5206566       2.48989873E-02
   638.000000      -49.5007362       1.99216250E-02
   639.000000      -49.4857445       1.49935428E-02
   640.000000      -49.4756317       1.01142535E-02
   641.000000      -49.4703484       5.28327422E-03
   642.000000      -49.4698486       5.00126218E-04
   643.000000      -49.4740829      -4.23566392E-03
   644.000000      -49.4830093      -8.92456528E-03
   645.000000      -49.4965782      -1.35670416E-02
